filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
004504.txt,676,176,720,211,-1.68,3,1,30
004504.txt,942,168,1010,196,-2.01,19,1,38
004504.txt,994,158,1076,200,-2.07,19,1,33
004505.txt,652,191,683,219,-1.61,3,2,40
004506.txt,335,182,479,281,1.85,-3,1,13
004506.txt,138,175,220,217,2.11,-20,2,34
004506.txt,402,179,427,195,-1.31,-20,2,75
004506.txt,584,176,623,215,-1.55,0,1,32
004507.txt,437,184,507,207,0.2,-9,2,50
004509.txt,321,158,396,307,0.44,-2,1,8
004510.txt,340,182,445,217,-2.68,-10,2,33
004511.txt,576,176,662,254,-1.57,0,1,16
004511.txt,65,196,353,346,-1.1,-4,1,8
004511.txt,56,185,269,278,-1.04,-8,1,13
004511.txt,358,183,475,253,-1.32,-4,1,17
004511.txt,428,117,541,225,-1.42,-4,1,28
004511.txt,534,148,570,196,-1.53,-4,0,64
004511.txt,0,187,54,262,-0.83,-12,1,13
004511.txt,213,183,310,225,-1.13,-12,1,25
004511.txt,304,167,377,211,-1.22,-12,1,32
004511.txt,668,183,699,201,-1.3,6,1,60
004512.txt,267,163,304,265,1.96,-6,1,13
004512.txt,766,163,810,238,-1.27,4,1,18
004513.txt,755,176,953,304,-1.89,3,1,10
004513.txt,468,166,547,243,1.69,-2,1,19
004513.txt,745,186,798,297,1.62,2,1,11
004513.txt,200,197,444,364,1.91,-3,1,8
004513.txt,0,221,196,374,2.53,-3,1,1
004513.txt,718,182,813,249,1.38,3,1,18
004513.txt,552,174,584,202,1.64,-2,1,41
004513.txt,684,179,734,219,-1.7,3,1,28
004513.txt,674,179,714,211,-1.69,4,1,35
004514.txt,253,143,328,309,0.4,-3,1,8
004515.txt,0,184,111,231,2.25,-20,1,25
004515.txt,9,195,402,374,2.02,-3,1,7
004515.txt,525,178,560,206,1.68,-3,1,42
004515.txt,557,180,577,198,1.62,-3,2,63
004515.txt,588,179,634,224,-1.57,0,1,28
004515.txt,1167,197,1241,291,-2.3,11,2,13
004516.txt,0,217,132,374,2.41,-4,1,3
004516.txt,689,177,809,264,-1.75,2,1,14
004516.txt,114,183,305,252,0.53,-9,1,16
004516.txt,793,186,1101,374,-1.95,2,1,7
004516.txt,674,175,746,234,-1.7,2,1,21
004516.txt,414,182,495,237,1.74,-4,1,21
004516.txt,653,175,702,216,-1.66,2,1,29
004516.txt,942,199,1241,374,-2.31,2,1,2
004516.txt,491,178,537,218,1.69,-4,1,32
004516.txt,635,149,683,200,-1.64,2,1,43
004517.txt,573,173,610,207,-1.57,0,1,36
004517.txt,321,184,451,259,-1.28,-4,1,15
004517.txt,287,182,386,230,-1.23,-8,1,23
004517.txt,440,183,506,225,-1.39,-4,1,25
004517.txt,463,178,511,212,-1.42,-5,1,33
004517.txt,504,165,542,207,-1.47,-4,1,40
004517.txt,190,176,295,228,-1.12,-12,1,24
004518.txt,1063,164,1241,289,1.9,8,1,10
004518.txt,0,125,340,374,2.1,-4,1,6
004518.txt,956,169,1145,261,2.03,8,1,13
004518.txt,808,157,1007,240,2.74,6,1,16
004518.txt,776,150,1004,227,2.74,7,1,18
004518.txt,234,183,427,316,1.83,-4,1,11
004518.txt,358,181,472,258,1.8,-4,1,17
004518.txt,553,126,673,219,-1.34,0,1,32
004519.txt,531,183,554,200,-1.64,-5,1,57
004519.txt,581,179,677,254,-1.71,0,1,17
004519.txt,0,166,197,267,-1.11,-11,1,15
004519.txt,251,189,372,260,-1.31,-6,1,16
004519.txt,483,181,533,227,-1.59,-3,1,26
004519.txt,227,184,317,230,-1.28,-11,1,25
004519.txt,395,183,438,213,-1.43,-9,1,36
004519.txt,284,171,350,215,-1.32,-13,1,34
004520.txt,964,150,1241,374,-2.45,3,1,2
004520.txt,0,215,223,374,2.3,-4,1,4
004520.txt,679,182,805,267,-1.8,2,1,14
004520.txt,399,190,483,246,-1.41,-4,1,20
004520.txt,643,183,701,229,-1.69,2,1,24
004520.txt,456,182,514,227,-1.44,-5,2,30
004520.txt,494,184,529,212,1.69,-5,2,43
004520.txt,563,180,570,198,1.64,-4,2,76
004520.txt,570,181,577,198,1.62,-3,2,76
004520.txt,623,180,658,211,-1.64,1,2,40
004521.txt,563,154,624,320,3.12,0,1,7
004522.txt,568,179,593,199,1.63,-2,2,56
004524.txt,451,179,463,210,-2.81,-8,1,38
004524.txt,655,180,688,206,1.65,4,2,48
004525.txt,52,179,155,215,-0.96,-21,1,31
004525.txt,0,153,63,210,-0.87,-27,1,32
004525.txt,129,173,211,208,2.12,-21,1,36
004525.txt,358,172,387,190,1.9,-22,1,67
004525.txt,379,170,407,187,-1.25,-22,1,75
004525.txt,165,166,224,195,2.08,-28,1,49
004526.txt,852,250,1019,362,-1.76,3,1,7
004526.txt,813,179,947,307,-1.66,4,1,11
004526.txt,625,182,677,218,1.72,1,1,31
004526.txt,777,181,809,212,1.54,10,2,40
004526.txt,678,182,710,205,1.68,5,2,47
004527.txt,668,145,689,202,0.27,2,0,22
004527.txt,281,137,318,259,-0.54,-5,1,11
004527.txt,711,139,769,300,1.02,1,1,8
004527.txt,707,134,762,273,1.09,1,1,9
004527.txt,645,141,700,299,0.79,0,1,8
004527.txt,567,137,597,219,1.38,0,0,16
004527.txt,531,142,559,214,1.33,-1,0,18
004527.txt,498,144,521,220,1.45,-2,0,17
004527.txt,417,141,444,217,1.31,-4,0,17
004527.txt,450,146,471,213,1.36,-3,0,17
004527.txt,472,138,497,213,1.31,-3,0,18
004527.txt,0,0,267,369,-1.26,-3,1,3
004528.txt,47,167,180,225,2.19,-20,2,29
004528.txt,175,176,233,213,2.08,-19,1,35
004528.txt,291,183,358,212,1.97,-15,2,40
004528.txt,282,172,342,202,1.98,-20,1,49
004528.txt,334,177,360,197,1.95,-20,1,55
004528.txt,448,177,475,194,1.8,-13,1,64
004528.txt,412,179,445,196,1.84,-16,2,64
004529.txt,353,191,527,315,1.8,-2,1,10
004529.txt,558,180,613,221,1.69,0,1,27
004529.txt,864,165,880,209,1.05,10,1,29
004530.txt,50,189,94,227,2.34,-25,2,34
004530.txt,246,180,332,211,2.32,-17,2,39
004530.txt,407,173,470,200,2.59,-11,1,49
004530.txt,357,176,420,198,2.79,-16,1,54
004531.txt,750,190,1156,374,1.19,2,1,6
004532.txt,1167,152,1237,373,-2.07,4,1,4
004532.txt,207,159,283,347,2.1,-3,1,7
004532.txt,638,173,668,229,2.32,1,1,20
004532.txt,515,170,536,236,-0.68,-2,1,18
004532.txt,566,166,583,220,1.63,-1,1,23
004532.txt,628,165,644,214,-1.51,1,1,26
004532.txt,621,168,630,203,1.6,1,1,35
004532.txt,738,27,1098,352,-1.83,3,1,8
004533.txt,52,184,245,262,2.12,-10,1,16
004533.txt,775,170,955,270,-1.1,4,1,12
004533.txt,743,173,904,248,-1.01,4,1,16
004533.txt,696,178,828,236,-1.04,4,1,19
004533.txt,680,171,793,225,-0.99,4,1,23
004533.txt,677,175,781,218,-0.95,4,1,26
004533.txt,666,173,759,214,-0.84,4,1,30
004533.txt,532,180,552,195,1.69,-6,2,69
004533.txt,642,175,693,194,-0.86,4,1,55
004533.txt,495,177,519,194,1.73,-10,2,75
004534.txt,710,176,721,207,1.41,5,1,40
004534.txt,0,195,58,267,2.29,-13,2,15
004534.txt,200,183,282,222,2.04,-16,2,33
004534.txt,397,183,436,206,1.84,-14,2,53
004535.txt,548,181,574,202,1.64,-3,2,56
004536.txt,1100,140,1219,245,-0.5,9,1,12
004536.txt,977,148,1000,213,-2.06,10,0,19
004536.txt,0,113,233,369,2.52,-2,1,2
004536.txt,0,94,150,369,2.55,-2,1,3
004536.txt,717,159,756,252,3.08,2,1,13
004536.txt,856,153,944,232,2.94,6,1,15
004536.txt,1052,151,1084,263,2.56,7,1,10
004536.txt,590,160,610,182,-1.56,0,0,70
004537.txt,521,182,549,207,1.67,-4,2,44
004537.txt,253,181,307,206,2.01,-21,2,47
004537.txt,1034,196,1139,233,2.51,23,2,34
004537.txt,299,182,344,204,1.98,-20,2,51
004537.txt,546,179,568,197,1.65,-4,1,59
004537.txt,569,179,620,230,-1.55,0,1,25
004537.txt,113,181,201,214,2.2,-21,1,34
004537.txt,889,187,917,233,-2.01,11,2,27
004537.txt,1135,197,1224,231,-0.73,28,2,35
004538.txt,1019,183,1063,218,-1.54,19,1,32
004540.txt,365,187,520,301,1.77,-2,1,12
004540.txt,719,149,908,294,-1.85,3,1,12
004540.txt,677,182,760,247,-1.74,2,1,20
004540.txt,660,182,722,230,-1.73,2,1,25
004540.txt,666,174,694,196,1.42,5,1,61
004541.txt,765,180,1029,290,-0.42,4,1,11
004541.txt,0,183,123,353,0.79,-7,1,7
004541.txt,9,182,301,280,-2.66,-7,1,12
004541.txt,723,184,931,270,-0.39,4,1,13
004541.txt,140,173,341,251,-2.89,-8,1,17
004541.txt,222,169,372,244,0.27,-8,1,19
004542.txt,620,179,742,261,-1.88,1,1,15
004542.txt,529,183,584,220,-1.79,-2,1,29
004542.txt,988,183,1241,344,2.68,6,1,7
004542.txt,476,177,539,204,2.51,-6,1,44
004542.txt,376,181,413,256,1.68,-4,1,16
004542.txt,577,175,644,204,-0.8,0,1,41
004542.txt,685,175,729,196,-0.91,6,1,48
004543.txt,20,148,112,332,0.6,-5,1,7
004544.txt,513,171,569,214,-1.45,-2,1,27
004544.txt,607,167,640,197,-1.54,1,0,39
004544.txt,0,187,281,356,2.13,-5,1,8
004544.txt,577,166,603,189,-1.51,0,0,49
004545.txt,457,186,532,252,1.75,-3,2,21
004545.txt,520,189,561,226,1.65,-3,2,31
004545.txt,556,184,597,209,1.89,-2,2,46
004547.txt,250,186,372,248,1.96,-8,1,19
004548.txt,589,172,611,193,-1.56,0,1,57
004548.txt,618,159,650,188,-1.63,2,1,76
004548.txt,347,181,395,206,1.9,-15,2,45
004548.txt,317,173,367,205,1.89,-19,2,51
004549.txt,0,170,161,374,2.25,-3,1,4
004549.txt,0,212,280,374,-1.13,-5,1,7
004549.txt,678,165,860,295,-1.89,2,1,11
004549.txt,400,189,457,228,-1.46,-7,2,28
004549.txt,573,185,613,219,-1.66,0,2,33
004549.txt,171,180,341,374,1.92,-3,1,6
004550.txt,266,144,425,267,-1.25,-5,1,16
004551.txt,364,182,464,251,1.82,-5,1,19
004551.txt,545,175,560,212,1.62,-2,1,36
004551.txt,550,175,563,201,1.69,-3,1,50
004551.txt,678,171,785,255,-1.74,2,1,15
004552.txt,308,187,447,278,1.86,-4,1,13
004552.txt,354,188,562,315,1.91,-1,1,10
004552.txt,726,161,754,211,-1.78,4,1,26
004552.txt,512,180,548,209,1.67,-3,1,35
004553.txt,0,195,213,374,2.22,-5,1,7
004553.txt,952,194,1241,374,-2.46,3,1,2
004553.txt,134,184,349,296,2.01,-5,1,11
004553.txt,776,180,1064,350,-1.97,3,1,8
004553.txt,469,176,526,203,1.08,-6,1,39
004553.txt,559,172,619,192,2.61,-1,1,54
004553.txt,349,178,418,202,0.8,-14,1,45
004553.txt,662,172,726,191,2.79,6,1,57
004553.txt,582,149,662,191,3.12,1,1,64
004554.txt,316,174,465,244,-2.83,-6,1,20
004554.txt,360,179,490,231,-2.88,-6,1,25
004554.txt,791,160,851,201,-1.81,11,1,38
004554.txt,401,182,508,220,-2.93,-6,1,30
004554.txt,426,176,527,213,-2.95,-6,1,35
004555.txt,583,173,621,209,-1.57,0,1,33
004555.txt,599,167,630,200,-1.57,0,1,41
004555.txt,816,180,1241,374,-1.98,2,1,5
004555.txt,758,176,939,311,-1.79,3,1,10
004555.txt,670,165,737,224,-1.69,2,1,23
004555.txt,130,187,312,273,2.05,-7,1,14
004555.txt,659,172,701,209,-1.68,3,1,31
004555.txt,643,171,670,196,-1.63,3,1,48
004556.txt,0,188,177,267,2.2,-12,2,17
004557.txt,668,162,728,193,-1.85,8,2,72
004557.txt,134,123,336,242,2.02,-12,2,25
004557.txt,358,185,405,212,1.85,-13,2,43
004558.txt,489,172,531,213,-1.65,-5,2,37
004558.txt,630,174,693,274,-1.76,0,1,13
004558.txt,642,185,751,251,-1.88,2,1,18
004558.txt,328,181,414,242,1.72,-6,1,20
004558.txt,591,179,661,229,-1.79,0,1,25
004558.txt,566,180,627,220,-1.8,0,1,30
004559.txt,691,182,834,311,1.53,2,1,11
004560.txt,593,175,637,217,-1.59,0,1,28
004560.txt,822,175,1107,341,-1.22,4,1,8
004560.txt,761,165,975,281,-1.06,4,1,11
004560.txt,745,176,898,253,-1.0,4,1,15
004560.txt,710,175,854,234,-0.93,4,1,19
004560.txt,424,184,480,220,1.8,-6,1,29
004560.txt,671,173,767,211,-0.84,4,1,29
004560.txt,653,174,729,203,-0.9,4,1,36
004560.txt,639,168,699,195,-0.92,4,1,51
004560.txt,452,176,486,198,1.78,-11,1,57
004560.txt,431,177,452,194,1.79,-15,1,65
004561.txt,0,185,178,270,2.25,-10,1,14
004561.txt,694,174,737,208,-1.63,4,1,32
004561.txt,558,171,567,197,-0.28,-3,1,48
004561.txt,886,164,940,183,3.03,25,0,61
004562.txt,252,155,299,285,-2.02,-4,1,10
004562.txt,576,176,620,248,2.3,0,1,15
004562.txt,471,170,501,250,0.95,-2,1,15
004562.txt,542,167,567,233,1.48,-1,1,19
004562.txt,622,165,639,220,-1.55,0,1,23
004562.txt,771,0,1234,373,-2.01,2,1,5
004563.txt,628,172,656,197,-1.66,2,1,50
004563.txt,645,177,679,203,-1.67,2,1,40
004563.txt,639,152,671,187,-1.68,4,1,77
004563.txt,715,176,762,205,-1.79,6,1,38
004563.txt,886,143,1112,274,-2.05,7,1,13
004563.txt,800,175,866,202,-2.44,12,1,40
004564.txt,824,144,878,291,2.78,3,1,9
004565.txt,524,184,585,222,1.86,-2,1,30
004565.txt,638,176,654,201,1.74,2,1,48
004566.txt,593,197,623,227,1.57,0,2,41
004567.txt,866,143,979,180,2.67,13,0,30
004567.txt,529,171,562,196,-1.5,-3,0,44
004567.txt,566,166,592,191,-0.09,-1,0,52
004567.txt,586,170,600,195,-3.07,0,1,50
004567.txt,459,171,473,199,0.26,-9,1,49
004568.txt,460,173,494,209,1.71,-10,2,57
004568.txt,553,186,570,199,-1.59,-4,2,70
004569.txt,0,200,303,369,-0.86,-3,1,3
004569.txt,991,147,1029,216,-1.6,10,0,18
004569.txt,1222,140,1223,153,-0.86,10,0,11
004569.txt,743,163,889,211,-0.11,6,0,22
004570.txt,505,178,551,212,1.7,-3,1,33
004570.txt,742,167,748,198,1.08,7,1,41
004571.txt,165,192,443,362,-1.18,-2,1,7
004571.txt,492,174,561,231,-1.44,-2,1,21
004571.txt,599,174,642,217,-1.59,0,1,26
004571.txt,568,175,609,209,-1.46,0,1,34
004572.txt,885,188,1241,374,-2.07,3,1,5
004572.txt,0,181,387,374,2.05,-3,1,6
004572.txt,528,174,598,222,1.91,-1,1,26
004572.txt,732,174,807,238,-1.65,4,1,20
004572.txt,802,139,848,178,-1.43,21,0,72
004573.txt,205,186,313,236,2.01,-12,2,26
004573.txt,315,184,366,209,1.96,-19,2,51
004574.txt,597,175,625,202,-1.57,0,1,46
004574.txt,627,162,668,193,-1.7,3,1,73
004574.txt,89,156,211,240,2.14,-16,2,26
004574.txt,395,176,440,205,1.84,-13,2,50
004575.txt,105,199,201,238,-1.1,-19,2,30
004575.txt,33,198,140,240,-1.01,-21,2,30
004576.txt,591,175,614,197,-1.56,0,1,56
004576.txt,621,161,653,190,-1.62,2,1,76
004576.txt,300,167,351,211,1.93,-18,2,47
004576.txt,277,187,345,223,1.98,-14,2,34
004576.txt,354,176,395,204,1.86,-18,2,58
004577.txt,664,174,690,191,-1.72,5,1,62
004577.txt,717,162,773,207,-1.78,6,1,35
004577.txt,798,175,864,202,-2.45,12,1,41
004578.txt,184,192,399,312,1.96,-4,1,11
004578.txt,878,189,1241,374,-2.08,3,1,6
004578.txt,347,186,467,258,1.85,-4,1,16
004578.txt,770,182,942,291,-1.86,3,1,11
004578.txt,413,184,504,236,1.82,-4,1,22
004578.txt,515,178,554,208,1.71,-3,1,38
004578.txt,703,177,776,231,-1.71,3,1,22
004578.txt,695,175,749,218,-1.68,4,1,27
004579.txt,598,137,653,199,-1.51,1,1,46
004579.txt,381,176,416,195,1.91,-18,1,62
004580.txt,401,157,445,309,0.3,-2,1,8
004581.txt,567,161,595,191,-1.59,-3,1,76
004581.txt,5,202,106,237,2.26,-27,3,36
004581.txt,471,161,513,193,-1.46,-12,2,80
004582.txt,576,172,601,192,-1.57,-1,1,47
004583.txt,776,175,838,259,-1.08,4,1,16
004583.txt,496,176,568,293,1.89,-1,1,11
004583.txt,605,184,621,222,-0.04,0,2,34
004583.txt,56,177,75,240,1.55,-17,1,22
004583.txt,76,182,97,236,-1.87,-16,1,22
004583.txt,551,181,585,220,-0.85,-1,1,34
004583.txt,234,181,256,237,2.92,-12,1,24
004583.txt,537,176,556,219,0.08,-2,1,29
004583.txt,565,184,583,227,-3.1,-1,1,29
004584.txt,522,160,560,196,1.56,-2,0,31
004584.txt,992,154,1016,219,-2.59,12,1,20
004584.txt,1170,153,1223,216,2.48,20,1,21
004584.txt,542,167,573,192,1.61,-2,0,40
004584.txt,582,165,602,181,-1.61,-1,0,69
004585.txt,999,172,1219,247,2.53,9,1,14
004585.txt,113,187,208,239,1.29,-14,1,23
004586.txt,584,181,659,242,-1.72,0,1,20
004586.txt,226,186,309,231,2.02,-12,2,26
004586.txt,298,186,393,239,1.89,-8,1,23
004587.txt,553,185,722,345,-1.6,0,1,8
004587.txt,0,181,318,374,-0.91,-3,1,3
004587.txt,749,0,1241,374,-2.06,3,1,6
004587.txt,247,128,490,303,-1.29,-3,1,11
004587.txt,415,179,516,244,-1.38,-3,1,18
004587.txt,694,177,755,218,-1.73,4,1,27
004587.txt,670,164,723,205,-1.69,4,1,35
004588.txt,350,181,388,267,2.95,-4,1,14
004588.txt,0,113,342,241,0.21,-15,1,23
004588.txt,341,119,441,222,-0.09,-7,1,26
004588.txt,593,114,691,208,-0.43,1,1,29
004588.txt,662,108,933,199,-0.65,9,0,32
004589.txt,49,180,296,255,0.71,-9,1,15
004590.txt,0,208,67,279,2.3,-15,2,17
004591.txt,590,183,606,196,-1.59,-1,2,74
004592.txt,364,177,527,291,-1.3,-2,1,13
004592.txt,506,178,572,229,1.71,-2,1,24
004592.txt,581,178,607,198,1.63,-1,1,53
004592.txt,996,123,1241,244,-0.11,7,1,10
004593.txt,0,164,187,374,0.8,-6,1,6
004593.txt,0,190,293,327,-2.56,-6,1,8
004593.txt,689,171,853,228,-0.16,4,1,20
004593.txt,432,174,528,206,-2.91,-6,1,34
004593.txt,463,174,543,200,-3.12,-5,1,40
004595.txt,972,137,1064,318,2.48,4,1,7
004596.txt,287,188,379,246,1.92,-8,2,22
004596.txt,405,189,458,220,1.79,-8,2,35
004597.txt,0,112,147,286,0.84,-10,1,10
004597.txt,994,146,1089,315,2.56,4,1,7
004598.txt,0,202,371,374,2.03,-2,1,4
004598.txt,453,178,514,234,-1.51,-3,1,21
004598.txt,625,166,693,231,-1.68,1,1,22
004598.txt,496,179,531,210,1.61,-4,1,35
004599.txt,589,176,616,203,-1.58,0,1,46
004599.txt,158,195,306,268,1.99,-8,2,17
004599.txt,416,182,458,213,1.74,-9,2,41
004600.txt,675,188,762,256,-1.77,2,2,19
004601.txt,107,186,292,279,2.11,-8,2,15
004601.txt,321,184,412,231,1.94,-8,1,25
004601.txt,705,154,741,188,-1.64,12,1,82
004601.txt,398,175,460,219,1.87,-7,1,32
004601.txt,438,183,483,213,1.83,-7,1,37
004602.txt,453,180,482,246,-2.21,-3,1,17
004602.txt,335,167,385,293,1.77,-3,1,10
004602.txt,423,173,456,268,1.51,-3,1,13
004602.txt,708,166,734,243,1.38,2,1,18
004602.txt,728,168,755,241,1.31,3,1,18
004603.txt,50,201,336,333,2.12,-5,1,10
004603.txt,887,184,1241,374,-2.16,3,1,4
004603.txt,755,178,969,318,-1.87,3,1,10
004603.txt,290,191,413,268,1.91,-5,1,16
004603.txt,411,186,490,233,1.87,-5,1,25
004603.txt,672,181,740,226,-1.76,3,1,25
004603.txt,489,179,526,209,1.7,-5,1,40
004603.txt,654,175,699,209,-1.72,3,1,34
004603.txt,535,175,585,192,-2.46,-4,1,64
004604.txt,591,186,671,252,-1.6,0,1,17
004604.txt,212,184,319,237,2.02,-11,2,24
004604.txt,864,172,981,256,2.81,6,1,14
004604.txt,678,159,752,232,-1.67,3,1,23
004604.txt,458,171,483,253,0.06,-3,1,16
004604.txt,453,183,546,217,-2.36,-4,1,31
004604.txt,490,182,558,211,-2.4,-4,2,39
004604.txt,523,180,573,200,-2.35,-4,2,52
004604.txt,579,181,623,221,-1.55,0,1,29
004606.txt,263,179,325,205,2.02,-18,1,43
004606.txt,315,178,370,200,2.08,-18,1,50
004607.txt,568,177,618,225,-1.57,0,1,25
004607.txt,812,164,851,186,-1.85,18,1,60
004607.txt,855,160,915,191,-1.9,18,1,49
004607.txt,915,144,1013,191,-2.02,18,0,38
004608.txt,557,208,592,243,1.6,-1,3,36
004608.txt,679,208,699,231,-1.54,6,4,54
004609.txt,229,188,429,303,1.99,-4,1,12
004609.txt,365,185,482,264,1.81,-4,1,17
004609.txt,702,174,755,220,-1.66,5,1,31
004609.txt,435,189,515,241,1.82,-4,1,22
004609.txt,474,185,537,229,1.75,-3,1,26
004610.txt,0,199,110,374,2.38,-6,2,5
004610.txt,464,189,532,232,1.74,-4,2,26
004610.txt,80,198,317,322,2.07,-6,2,12
004610.txt,344,194,433,247,1.85,-6,2,22
004610.txt,710,170,807,200,2.93,7,1,37
004610.txt,705,163,788,198,2.96,7,1,40
004610.txt,896,150,987,183,-0.46,21,0,46
004611.txt,594,175,622,201,-1.57,0,1,47
004611.txt,624,161,661,192,-1.66,3,1,74
004611.txt,233,176,330,228,2.0,-13,2,29
004612.txt,585,179,617,205,-1.59,0,1,38
004612.txt,532,177,562,200,-1.5,-3,1,45
004612.txt,603,164,624,193,-1.57,0,1,60
004612.txt,0,177,73,236,2.26,-15,1,18
004613.txt,524,180,557,207,1.66,-3,1,41
004613.txt,400,180,501,256,1.8,-3,1,17
004613.txt,410,182,429,211,1.9,-10,2,40
004614.txt,590,174,637,218,-1.59,0,1,27
004614.txt,841,177,1115,324,-1.18,4,1,8
004614.txt,668,174,771,215,-0.94,4,1,26
004614.txt,643,166,718,201,-0.93,4,1,41
004614.txt,415,176,458,203,1.82,-11,1,46
004614.txt,440,174,475,197,1.81,-11,1,53
004614.txt,495,177,519,191,1.76,-10,1,76
004614.txt,393,177,421,197,1.83,-15,1,54
004615.txt,580,176,598,190,-1.57,-1,1,67
004615.txt,437,179,485,211,1.77,-7,1,35
004616.txt,586,182,641,228,-1.6,0,1,23
004616.txt,0,144,193,374,-1.74,-4,1,5
004616.txt,92,155,339,360,-1.82,-4,1,8
004616.txt,302,183,460,259,-2.17,-5,1,15
004616.txt,366,169,505,244,-2.19,-4,1,18
004616.txt,678,151,782,240,-1.75,3,1,22
004616.txt,588,178,623,209,-1.6,0,1,37
004616.txt,315,165,403,230,1.88,-9,1,26
004617.txt,402,187,523,241,-1.02,-4,1,20
004617.txt,610,175,675,211,-1.17,1,1,32
004617.txt,0,173,223,261,2.48,-12,1,18
004617.txt,0,119,380,374,-0.66,-5,1,8
004617.txt,417,180,480,216,2.02,-7,2,35
004617.txt,548,171,577,198,1.71,-4,2,64
004617.txt,640,172,684,199,-1.27,3,1,42
004618.txt,382,177,492,252,1.78,-3,1,16
004618.txt,644,180,676,215,-1.54,2,2,35
004619.txt,1033,138,1144,369,0.57,3,1,5
004619.txt,614,131,670,281,1.33,0,1,9
004619.txt,680,146,734,278,1.24,1,1,9
004619.txt,775,149,823,260,0.97,2,1,10
004620.txt,295,169,487,310,1.84,-3,1,10
004620.txt,859,221,1241,374,-2.12,2,1,3
004620.txt,449,184,540,246,-1.39,-2,1,18
004620.txt,634,175,676,208,1.46,2,1,35
004620.txt,553,168,586,194,1.73,-3,1,54
004621.txt,1155,156,1241,374,-1.61,4,1,3
004621.txt,854,177,1170,374,-1.27,4,1,7
004621.txt,777,164,1010,295,-1.09,4,1,10
004621.txt,755,176,918,260,-1.02,4,1,14
004621.txt,716,175,867,238,-0.94,4,1,18
004621.txt,510,179,535,196,1.7,-7,1,60
004621.txt,408,184,470,224,1.82,-6,1,27
004621.txt,654,174,732,204,-0.9,4,1,35
004621.txt,639,168,701,196,-0.92,4,1,50
004621.txt,449,176,483,198,1.79,-11,1,56
004621.txt,427,177,449,194,1.79,-15,1,64
004622.txt,696,176,845,280,-1.84,2,1,13
004622.txt,328,182,476,239,0.3,-5,1,20
004622.txt,394,179,481,219,-2.89,-7,1,29
004622.txt,420,171,517,214,-2.97,-6,1,34
004622.txt,687,177,752,205,-2.27,5,1,38
004622.txt,616,179,646,200,-1.74,1,1,51
004623.txt,695,173,742,197,-2.0,7,1,52
004624.txt,569,181,619,209,-1.91,0,1,37
004624.txt,831,179,1022,254,2.94,6,1,15
004624.txt,528,179,580,201,2.44,-4,2,52
004624.txt,458,181,476,218,1.47,-6,2,32
004625.txt,351,183,384,202,-1.25,-20,2,60
004625.txt,584,179,621,216,-1.56,0,1,34
004626.txt,274,184,358,237,1.33,-9,1,22
004626.txt,195,184,266,241,1.54,-12,1,22
004626.txt,0,171,215,289,-2.26,-10,1,13
004627.txt,480,133,581,369,1.7,0,1,4
004628.txt,536,176,556,194,1.63,-6,1,68
004629.txt,686,82,966,292,-1.77,3,1,16
004629.txt,128,193,245,240,2.09,-16,2,27
004630.txt,587,157,620,192,-1.58,0,1,64
004630.txt,743,155,780,223,-1.77,4,1,20
004630.txt,403,179,435,198,1.83,-16,2,63
004631.txt,594,174,638,215,-1.59,0,1,29
004631.txt,807,165,1057,328,-1.24,4,1,9
004631.txt,751,173,957,273,-1.09,4,1,12
004631.txt,719,167,885,249,-0.96,4,1,16
004631.txt,715,175,837,234,-0.94,4,1,19
004631.txt,693,173,812,221,-0.89,4,1,23
004631.txt,528,176,548,190,1.66,-7,1,72
004631.txt,470,181,509,208,1.75,-6,1,39
004631.txt,666,171,750,205,-0.82,4,1,34
004631.txt,639,168,694,194,-0.92,4,1,55
004631.txt,465,175,495,196,1.77,-10,1,61
004631.txt,443,175,463,191,1.77,-15,1,69
004632.txt,0,224,173,374,2.5,-3,1,2
004632.txt,154,190,409,344,1.9,-3,1,9
004632.txt,420,182,505,236,1.78,-4,1,21
004633.txt,0,173,279,351,0.63,-5,1,6
004633.txt,922,189,1219,299,-0.47,6,1,10
004633.txt,793,184,1047,263,2.79,6,1,14
004633.txt,637,181,665,201,-1.63,2,1,48
004633.txt,468,174,544,202,0.15,-6,1,42
004633.txt,693,179,781,212,-0.19,6,1,34
004633.txt,380,178,507,225,0.32,-5,1,24
004633.txt,307,174,475,234,-2.89,-5,1,19
004634.txt,0,117,149,283,0.84,-10,1,10
004634.txt,265,148,324,324,0.81,-3,1,7
004635.txt,638,172,674,203,-1.69,2,1,41
004635.txt,660,178,706,212,-1.69,3,1,31
004635.txt,648,149,688,189,-1.71,5,1,67
004635.txt,748,176,814,213,-1.84,7,1,30
004635.txt,801,175,867,202,-2.45,12,1,40
004636.txt,0,187,441,374,2.04,-2,1,6
004636.txt,796,202,1233,374,-2.02,2,1,6
004636.txt,711,193,887,311,1.35,2,1,11
004636.txt,464,174,533,230,1.71,-3,1,20
004636.txt,673,180,732,223,1.46,3,1,25
